Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Region,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 5,Team WE,JD Gaming,1 - 1,1.0,14.2,Kalista,Senna,Lucian,K'Sante,Xayah,Varus,Karma,"Neeko, Nautilus","Xin Zhao, Rakan",Udyr,Darius,Jax,Gnar,Lee Sin,Twisted Fate,"Sivir, Aatrox",Graves,Mid,Jungle,Support,Bot,Top,Mid,Support,Top,Bot,Jungle,SB,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 5,JD Gaming,Team WE,1 - 0,1.0,14.2,Senna,Kalista,K'Sante,Lucian,Poppy,Varus,Karma,"Xin Zhao, Azir","Xayah, Rakan",Nautilus,Lee Sin,Twisted Fate,Udyr,Ziggs,Ezreal,"Jax, Aatrox",Yone,Mid,Bot,Support,Jungle,Top,Jungle,Mid,Support,Bot,Top,SB,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 5,ThunderTalk Gaming,Bilibili Gaming,0 - 2,2.0,14.2,Neeko,Hwei,Ashe,Senna,Caitlyn,Karma,Azir,"Kalista, K'Sante","Varus, Heimerdinger",Ezreal,Udyr,Brand,Poppy,Taliyah,Vi,"Xin Zhao, Zac",Akali,Mid,Bot,Support,Jungle,Top,Bot,Top,Support,Jungle,Mid,SB,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 5,Bilibili Gaming,ThunderTalk Gaming,1 - 0,1.0,14.2,Hwei,Ashe,Senna,Vi,Varus,LeBlanc,Kalista,"Lucian, Xin Zhao","Renata Glasc, Neeko",Milio,Lee Sin,Karma,K'Sante,Azir,Orianna,"Jax, Udyr",Gnar,Bot,Support,Mid,Jungle,Top,Bot,Jungle,Support,Mid,Top,SB,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 5,Invictus Gaming,LGD Gaming,2 - 1,1.0,14.2,Twisted Fate,Senna,Renata Glasc,Neeko,Xin Zhao,Azir,Karma,"Varus, Hwei","Graves, K'Sante",Gnar,Kalista,Maokai,Xayah,Braum,Viego,"Nautilus, Draven",Alistar,Mid,Jungle,Top,Support,Bot,Bot,Mid,Top,Jungle,Support,SB,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 5,LGD Gaming,Invictus Gaming,1 - 1,2.0,14.2,Neeko,Senna,Azir,Renata Glasc,Kalista,Karma,Varus,"K'Sante, Nautilus","Gnar, Rakan",Taliyah,LeBlanc,Draven,Akali,Xayah,Tristana,"Hwei, Xin Zhao",Lee Sin,Bot,Top,Support,Mid,Jungle,Top,Support,Mid,Bot,Jungle,SB,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 5,Invictus Gaming,LGD Gaming,0 - 1,2.0,14.2,Twisted Fate,Senna,Renata Glasc,Azir,Ashe,Jax,Varus,"Karma, Xin Zhao","Neeko, K'Sante",Gnar,Viego,Rakan,Graves,Draven,Nautilus,"Nocturne, Alistar",Xayah,Bot,Mid,Top,Jungle,Support,Mid,Jungle,Top,Support,Bot,SB,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 5,Top Esports,FunPlus Phoenix,1 - 2,2.0,14.2,Kindred,Lucian,Azir,Ashe,Varus,Senna,Kalista,"Karma, Xin Zhao","Renata Glasc, Aatrox",Miss Fortune,Poppy,Jax,Rell,K'Sante,Maokai,"Akali, Vi",Fiora,Bot,Support,Top,Mid,Jungle,Mid,Jungle,Bot,Support,Top,SB,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 5,FunPlus Phoenix,Top Esports,1 - 1,1.0,14.2,Varus,Kindred,Lucian,Azir,Kalista,Karma,Senna,"Ashe, Akali","Nautilus, Twisted Fate",Ezreal,Graves,Udyr,Viego,K'Sante,Lee Sin,"Xin Zhao, Aatrox",Jax,Bot,Support,Mid,Jungle,Top,Support,Mid,Bot,Jungle,Top,SB,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 5,Top Esports,FunPlus Phoenix,1 - 0,1.0,14.2,Kindred,Ashe,Azir,Nautilus,Varus,Renata Glasc,Senna,"Karma, Maokai","Tahm Kench, Akali",Twisted Fate,Udyr,Graves,Lee Sin,Xin Zhao,Viego,"Aatrox, Rell",K'Sante,Bot,Support,Mid,Top,Jungle,Mid,Support,Bot,Jungle,Top,SB,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 4,Ninjas in Pyjamas.CN,LNG Esports,2 - 1,1.0,14.2,Karma,Udyr,Ashe,Nautilus,Varus,Azir,Kalista,"Senna, Xin Zhao","Renata Glasc, K'Sante",Tahm Kench,Brand,Gwen,Orianna,Gnar,Aatrox,"Hwei, Lee Sin",Neeko,Bot,Support,Top,Mid,Jungle,Bot,Jungle,Support,Top,Mid,SB,https://www.youtube.com/live/iQfvWoPal9w?t=25904
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 4,Ninjas in Pyjamas.CN,LNG Esports,1 - 1,1.0,14.2,Karma,Udyr,Ashe,Nautilus,Varus,LeBlanc,Azir,"Kalista, Xin Zhao","Senna, Tahm Kench",Renata Glasc,Poppy,Hwei,,Neeko,Taliyah,"K'Sante, Sejuani",Aatrox,Mid,Bot,Support,Top,Jungle,Bot,Jungle,Support,Mid,Top,SB,https://www.youtube.com/live/iQfvWoPal9w?t=23749
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 4,Ninjas in Pyjamas.CN,LNG Esports,0 - 1,2.0,14.2,Karma,Udyr,Azir,Nautilus,Ashe,Taliyah,Varus,"Xin Zhao, Lucian","K'Sante, Renata Glasc",Milio,Vi,Gnar,Orianna,Neeko,Hwei,"LeBlanc, Brand",Gwen,Bot,Top,Support,Mid,Jungle,Jungle,Bot,Support,Mid,Top,SB,https://www.youtube.com/live/iQfvWoPal9w?t=20496
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 4,Weibo Gaming,Oh My God,1 - 2,2.0,14.2,Neeko,Kalista,Nautilus,Lucian,Udyr,Renata Glasc,K'Sante,"Senna, Viego","Tristana, Rakan",Maokai,Xin Zhao,Gnar,Lee Sin,Aatrox,Camille,"Vi, Taliyah",Twisted Fate,Top,Bot,Support,Jungle,Mid,Bot,Jungle,Support,Top,Mid,SB,https://www.youtube.com/live/iQfvWoPal9w?t=17716
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 4,Oh My God,Weibo Gaming,1 - 1,1.0,14.2,Kalista,Senna,Lucian,Neeko,Ashe,Twisted Fate,Udyr,"Karma, Xin Zhao","Viego, Ezreal",K'Sante,Hwei,Renata Glasc,Azir,Rakan,Aphelios,"Nautilus, Taliyah",Milio,Top,Jungle,Bot,Support,Mid,Mid,Jungle,Top,Bot,Support,SB,https://www.youtube.com/live/iQfvWoPal9w?t=14914
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 4,Weibo Gaming,Oh My God,1 - 0,1.0,14.2,Twisted Fate,Kalista,Senna,Lucian,Neeko,Renata Glasc,Karma,"Udyr, Viego","Xin Zhao, K'Sante",Hwei,Varus,Tristana,Draven,Nautilus,Rakan,"Ashe, Nilah",Xayah,Mid,Jungle,Top,Support,Bot,Top,Jungle,Mid,Support,Bot,SB,https://www.youtube.com/live/iQfvWoPal9w?t=12346
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 4,Anyone's Legend,EDward Gaming,0 - 2,2.0,14.2,Jax,Lucian,Senna,Ashe,Renata Glasc,Azir,Karma,"Varus, K'Sante","Xin Zhao, Kalista",Nautilus,Alistar,Brand,Aatrox,Orianna,Hwei,"Udyr, Rell",Graves,Mid,Jungle,Bot,Top,Support,Bot,Top,Support,Mid,Jungle,SB,https://www.youtube.com/live/iQfvWoPal9w?t=7222
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 4,EDward Gaming,Anyone's Legend,1 - 0,1.0,14.2,Lucian,Senna,Ashe,Jax,Renata Glasc,Xin Zhao,Azir,"Varus, Nautilus","Kalista, Alistar",Poppy,Graves,Taliyah,Darius,Karma,Orianna,"Brand, K'Sante",Aatrox,Mid,Bot,Support,Jungle,Top,Bot,Support,Jungle,Mid,Top,SB,https://www.youtube.com/live/iQfvWoPal9w?t=5058
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 4,JD Gaming,Bilibili Gaming,1 - 2,2.0,14.2,Senna,Kalista,Ashe,Varus,Rakan,Lucian,Neeko,"Karma, Xin Zhao","Lee Sin, Udyr",Darius,Braum,Caitlyn,Renata Glasc,Xayah,Nautilus,"Kai'Sa, Alistar",Tristana,Mid,Jungle,Top,Bot,Support,Mid,Jungle,Top,Support,Bot,SB,https://www.youtube.com/live/Hfa_yQ7H6rg?t=31413
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 4,Bilibili Gaming,JD Gaming,1 - 1,2.0,14.2,Neeko,Senna,Xin Zhao,Renata Glasc,Varus,Ashe,Vi,"Lucian, Rell","Caitlyn, Lux",Nami,Akali,Azir,LeBlanc,Aatrox,Taliyah,"K'Sante, Hwei",Twisted Fate,Jungle,Bot,Support,Top,Mid,Bot,Jungle,Support,Mid,Top,SB,https://www.youtube.com/live/Hfa_yQ7H6rg?t=28236
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 4,JD Gaming,Bilibili Gaming,0 - 1,2.0,14.2,Senna,Kalista,Ashe,Varus,Rakan,Neeko,Lucian,"Caitlyn, Vi","Milio, Xin Zhao",Lux,Udyr,Akali,Karma,Rumble,K'Sante,"Hwei, Twisted Fate",Taliyah,Bot,Support,Jungle,Mid,Top,Bot,Jungle,Support,Top,Mid,SB,https://www.youtube.com/live/Hfa_yQ7H6rg?t=25008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 4,Royal Never Give Up,Rare Atom,1 - 2,2.0,14.2,Hwei,Nautilus,Udyr,Karma,Senna,Azir,Ashe,"Varus, Neeko","Kalista, Xin Zhao",K'Sante,Gnar,Maokai,Jax,Vi,Rell,"Akali, Zac",Kindred,Support,Bot,Jungle,Mid,Top,Bot,Mid,Top,Support,Jungle,SB,https://www.youtube.com/live/Hfa_yQ7H6rg?t=21456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 4,Rare Atom,Royal Never Give Up,1 - 1,2.0,14.2,Nautilus,Ashe,Azir,Akali,Karma,Hwei,Udyr,"Kalista, Aatrox","Senna, Maokai",Renata Glasc,Graves,Xin Zhao,LeBlanc,Neeko,Orianna,"Taliyah, Viego",Lee Sin,Top,Bot,Support,Mid,Jungle,Bot,Top,Support,Mid,Jungle,SB,https://www.youtube.com/live/Hfa_yQ7H6rg?t=18095
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 4,Royal Never Give Up,Rare Atom,0 - 1,2.0,14.2,Akali,Nautilus,LeBlanc,Azir,Aatrox,Karma,Ashe,"Udyr, Hwei","Varus, K'Sante",Senna,Neeko,Maokai,Taliyah,Tahm Kench,Ornn,"Orianna, Jarvan IV",Graves,Support,Bot,Top,Mid,Jungle,Top,Mid,Bot,Support,Jungle,SB,https://www.youtube.com/live/Hfa_yQ7H6rg?t=14846
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 4,ThunderTalk Gaming,Ultra Prime,2 - 1,1.0,14.2,Akali,Tristana,Ashe,Milio,Xin Zhao,Orianna,Hwei,"Nautilus, Senna","Kalista, Renata Glasc",Azir,Udyr,Camille,Poppy,Lee Sin,Graves,"Viego, K'Sante",Aatrox,Mid,Bot,Support,Jungle,Top,Support,Bot,Mid,Jungle,Top,SB,https://www.youtube.com/live/Hfa_yQ7H6rg?t=9850
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 4,Ultra Prime,ThunderTalk Gaming,1 - 1,2.0,14.2,Tristana,Akali,Orianna,Ashe,Milio,Azir,Renata Glasc,"Varus, Hwei","Kalista, Karma",Xin Zhao,Jarvan IV,Ezreal,Lee Sin,Maokai,Heimerdinger,"K'Sante, Vi",Poppy,Support,Bot,Mid,Top,Jungle,Bot,Mid,Jungle,Support,Top,SB,https://www.youtube.com/live/Hfa_yQ7H6rg?t=7047
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 4,ThunderTalk Gaming,Ultra Prime,0 - 1,2.0,14.2,Akali,Tristana,Ashe,Orianna,Varus,Senna,Azir,"Kalista, Renata Glasc","Lucian, Milio",Taliyah,Poppy,Vi,Udyr,Xin Zhao,Maokai,"Sejuani, Aatrox",K'Sante,Mid,Bot,Support,Jungle,Top,Bot,Support,Mid,Jungle,Top,SB,https://www.youtube.com/live/Hfa_yQ7H6rg?t=3787
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 4,Top Esports,LNG Esports,2 - 0,1.0,14.2,Azir,Ashe,Varus,Senna,Karma,Kalista,Lucian,"Milio, Hwei","Nami, Akali",Caitlyn,Aatrox,Poppy,Vi,Xin Zhao,Maokai,"K'Sante, Lee Sin",Gnar,Bot,Support,Mid,Top,Jungle,Support,Mid,Bot,Jungle,Top,SB,https://www.youtube.com/live/EP2-couqL-E?t=23062
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 4,LNG Esports,Top Esports,0 - 1,2.0,14.2,Lucian,Azir,Akali,Nautilus,Ashe,Karma,Senna,"Kalista, Hwei","Tahm Kench, Orianna",Renata Glasc,Jax,Xin Zhao,Poppy,Rell,Aatrox,"Yone, Brand",Lee Sin,Bot,Support,Mid,Top,Jungle,Bot,Mid,Support,Top,Jungle,SB,https://www.youtube.com/live/EP2-couqL-E?t=20756
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 4,Invictus Gaming,Team WE,1 - 2,2.0,14.2,Azir,Neeko,Rakan,Camille,Karma,Nautilus,Senna,"Hwei, K'Sante","Maokai, Gwen",Bard,Tristana,Varus,Orianna,Ezreal,Twisted Fate,"LeBlanc, Graves",Lee Sin,Bot,Support,Top,Mid,Jungle,Mid,Top,Support,Bot,Jungle,SB,https://www.youtube.com/live/EP2-couqL-E?t=18429
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 4,Team WE,Invictus Gaming,1 - 1,1.0,14.2,Neeko,Azir,Camille,Rakan,Nautilus,Hwei,Karma,"Kalista, Xin Zhao","K'Sante, Poppy",Renata Glasc,Ashe,Orianna,Senna,Gwen,Udyr,"Varus, Bard",Corki,Mid,Top,Jungle,Bot,Support,Bot,Jungle,Support,Top,Mid,SB,https://www.youtube.com/live/EP2-couqL-E?t=16051
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 4,Invictus Gaming,Team WE,1 - 0,1.0,14.2,Darius,Neeko,Rakan,Kalista,Azir,Camille,Nautilus,"K'Sante, Senna","Varus, Karma",Tahm Kench,Graves,Hwei,Xin Zhao,Corki,Orianna,"Gwen, Lee Sin",Jarvan IV,Support,Bot,Mid,Top,Jungle,Top,Bot,Support,Mid,Jungle,SB,https://www.youtube.com/live/EP2-couqL-E?t=12754
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 4,FunPlus Phoenix,LGD Gaming,2 - 1,1.0,14.2,Xin Zhao,Kindred,Nautilus,Ashe,Brand,Lee Sin,Azir,"Kalista, Renata Glasc","Senna, Maokai",K'Sante,Gnar,LeBlanc,Fiora,Neeko,Tristana,"Aatrox, Graves",Lillia,Mid,Bot,Support,Top,Jungle,Bot,Support,Top,Mid,Jungle,SB,https://www.youtube.com/live/EP2-couqL-E?t=10162
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 4,LGD Gaming,FunPlus Phoenix,1 - 1,2.0,14.2,Kindred,Xin Zhao,Twisted Fate,Ashe,Kalista,Nautilus,Varus,"Senna, Azir","Renata Glasc, Neeko",Maokai,Graves,Lee Sin,Nocturne,Fiora,Viego,"K'Sante, Vi",Gnar,Bot,Support,Mid,Top,Jungle,Bot,Mid,Support,Jungle,Top,SB,https://www.youtube.com/live/EP2-couqL-E?t=7313
